Date,Day,Open,High,Low,Close,Adj Open,Adj High,Adj Close
2/16/07,Fri,0.00,0.00,0.00,0.00,21.99,21.97,21.97
2/20/07,Tues,0.00,0.00,0.00,0.00,21.97,22.35,22.35
2/21/07,Wed,0.00,0.00,0.00,0.00,22.35,22.57,22.57
2/22/07,Thurs,0.00,0.00,0.00,0.00,22.57,22.74,22.74
2/23/07,Fri,0.00,0.00,0.00,0.00,22.74,21.88,21.88
2/26/07,Mon,0.00,0.00,0.00,0.00,21.88,22.11,22.11
2/27/07,Tues,0.00,0.00,0.00,0.00,22.11,16.62,16.62
2/28/07,Wed,0.00,0.00,0.00,0.00,16.62,17.95,17.95
3/1/07,Thurs,0.00,0.00,0.00,0.00,17.95,17.17,17.17
3/2/07,Fri,0.00,0.00,0.00,0.00,17.17,16.17,16.17
3/5/07,Mon,0.00,0.00,0.00,0.00,16.17,15.41,15.41
3/6/07,Tues,0.00,0.00,0.00,0.00,15.41,16.40,16.40
3/7/07,Wed,0.00,0.00,0.00,0.00,16.40,16.69,16.69
3/8/07,Thurs,0.00,0.00,0.00,0.00,16.69,17.30,17.30
3/9/07,Fri,0.00,0.00,0.00,0.00,17.30,17.32,17.32
3/12/07,Mon,0.00,0.00,0.00,0.00,17.32,17.61,17.61
3/13/07,Tues,0.00,0.00,0.00,0.00,17.61,15.94,15.94
3/14/07,Wed,0.00,0.00,0.00,0.00,15.94,15.35,15.35
3/15/07,Thurs,0.00,0.00,0.00,0.00,15.35,15.27,15.27
3/16/07,Fri,0.00,0.00,0.00,0.00,15.27,14.80,14.80
3/19/07,Mon,0.00,0.00,0.00,0.00,14.80,15.70,15.70
3/20/07,Tues,0.00,0.00,0.00,0.00,15.70,16.27,16.27
3/21/07,Wed,0.00,0.00,0.00,0.00,16.27,17.51,17.51
3/22/07,Thurs,0.00,0.00,0.00,0.00,17.51,17.40,17.40
3/23/07,Fri,0.00,0.00,0.00,0.00,17.40,17.42,17.42
3/26/07,Mon,0.00,0.00,0.00,0.00,17.42,17.38,17.38
3/27/07,Tues,0.00,0.00,0.00,0.00,17.38,16.76,16.76
3/28/07,Wed,0.00,0.00,0.00,0.00,16.76,15.87,15.87
3/29/07,Thurs,0.00,0.00,0.00,0.00,15.87,15.97,15.97
3/30/07,Fri,0.00,0.00,0.00,0.00,15.97,16.11,16.11
4/2/07,Mon,0.00,0.00,0.00,0.00,16.11,15.80,15.80
4/3/07,Tues,0.00,0.00,0.00,0.00,15.80,16.44,16.44
4/4/07,Wed,0.00,0.00,0.00,0.00,16.44,16.68,16.68
4/5/07,Thurs,0.00,0.00,0.00,0.00,16.68,16.88,16.88
4/9/07,Mon,0.00,0.00,0.00,0.00,16.88,16.96,16.96
4/10/07,Tues,0.00,0.00,0.00,0.00,16.96,17.56,17.56
4/11/07,Wed,0.00,0.00,0.00,0.00,17.56,16.97,16.97
4/12/07,Thurs,0.00,0.00,0.00,0.00,16.97,17.33,17.33
4/13/07,Fri,0.00,0.00,0.00,0.00,17.33,17.60,17.60
4/16/07,Mon,0.00,0.00,0.00,0.00,17.60,18.40,18.40
4/17/07,Tues,0.00,0.00,0.00,0.00,18.40,18.15,18.15
4/18/07,Wed,0.00,0.00,0.00,0.00,18.15,18.17,18.17
4/19/07,Thurs,0.00,0.00,0.00,0.00,18.17,18.30,18.30
4/20/07,Fri,0.00,0.00,0.00,0.00,18.30,18.29,18.29
4/23/07,Mon,0.00,0.00,0.00,0.00,18.29,18.01,18.01
4/24/07,Tues,0.00,0.00,0.00,0.00,18.01,18.02,18.02
4/25/07,Wed,0.00,0.00,0.00,0.00,18.02,18.21,18.21
4/26/07,Thurs,0.00,0.00,0.00,0.00,18.21,18.15,18.15
4/27/07,Fri,0.00,0.00,0.00,0.00,18.15,18.27,18.27
4/30/07,Mon,0.00,0.00,0.00,0.00,18.27,17.77,17.77
5/1/07,Tues,0.00,0.00,0.00,0.00,17.77,17.76,17.76
5/2/07,Wed,0.00,0.00,0.00,0.00,17.76,18.02,18.02
5/3/07,Thurs,0.00,0.00,0.00,0.00,18.02,18.15,18.15
5/4/07,Fri,0.00,0.00,0.00,0.00,18.15,18.10,18.10
5/7/07,Mon,0.00,0.00,0.00,0.00,18.10,17.98,17.98
5/8/07,Tues,0.00,0.00,0.00,0.00,17.98,17.80,17.80
5/9/07,Wed,0.00,0.00,0.00,0.00,17.80,18.01,18.01
5/10/07,Thurs,0.00,0.00,0.00,0.00,18.01,17.46,17.46
5/11/07,Fri,0.00,0.00,0.00,0.00,17.46,17.84,17.84
5/14/07,Mon,0.00,0.00,0.00,0.00,17.84,17.52,17.52
5/15/07,Tues,0.00,0.00,0.00,0.00,17.52,17.42,17.42
5/16/07,Wed,0.00,0.00,0.00,0.00,17.42,17.59,17.59
5/17/07,Thurs,0.00,0.00,0.00,0.00,17.59,17.47,17.47
5/18/07,Fri,0.00,0.00,0.00,0.00,17.47,17.67,17.67
5/21/07,Mon,0.00,0.00,0.00,0.00,17.67,17.93,17.93
5/22/07,Tues,0.00,0.00,0.00,0.00,17.93,17.88,17.88
5/23/07,Wed,0.00,0.00,0.00,0.00,17.88,17.95,17.95
5/24/07,Thurs,0.00,0.00,0.00,0.00,17.95,17.39,17.39
5/25/07,Fri,0.00,0.00,0.00,0.00,17.39,17.62,17.62
5/29/07,Tues,0.00,0.00,0.00,0.00,17.62,17.81,17.81
5/30/07,Wed,0.00,0.00,0.00,0.00,17.81,18.07,18.07
5/31/07,Thurs,0.00,0.00,0.00,0.00,18.07,18.10,18.10
6/1/07,Fri,0.00,0.00,0.00,0.00,18.10,18.20,18.20
6/4/07,Mon,0.00,0.00,0.00,0.00,18.20,18.06,18.06
6/5/07,Tues,0.00,0.00,0.00,0.00,18.06,17.94,17.94
6/6/07,Wed,0.00,0.00,0.00,0.00,17.94,17.33,17.33
6/7/07,Thurs,0.00,0.00,0.00,0.00,17.33,16.24,16.24
6/8/07,Fri,0.00,0.00,0.00,0.00,16.24,16.63,16.63
6/11/07,Mon,0.00,0.00,0.00,0.00,16.63,16.97,16.97
6/12/07,Tues,0.00,0.00,0.00,0.00,16.97,16.39,16.39
6/13/07,Wed,0.00,0.00,0.00,0.00,16.39,16.80,16.80
6/14/07,Thurs,0.00,0.00,0.00,0.00,16.80,17.28,17.28
6/15/07,Fri,0.00,0.00,0.00,0.00,17.28,17.54,17.54
6/18/07,Mon,0.00,0.00,0.00,0.00,17.54,17.51,17.51
6/19/07,Tues,0.00,0.00,0.00,0.00,17.51,17.88,17.88
6/20/07,Wed,0.00,0.00,0.00,0.00,17.88,16.81,16.81
6/21/07,Thurs,0.00,0.00,0.00,0.00,16.81,16.75,16.75
6/22/07,Fri,0.00,0.00,0.00,0.00,16.75,16.00,16.00
6/25/07,Mon,0.00,0.00,0.00,0.00,16.00,15.78,15.78
6/26/07,Tues,0.00,0.00,0.00,0.00,15.78,15.17,15.17
6/27/07,Wed,0.00,0.00,0.00,0.00,15.17,16.06,16.06
6/28/07,Thurs,0.00,0.00,0.00,0.00,16.06,16.06,16.06
6/29/07,Fri,0.00,0.00,0.00,0.00,16.06,15.52,15.52
7/2/07,Mon,0.00,0.00,0.00,0.00,15.52,15.89,15.89
7/3/07,Tues,0.00,0.00,0.00,0.00,15.89,16.11,16.11
7/5/07,Thurs,0.00,0.00,0.00,0.00,16.11,15.86,15.86
7/6/07,Fri,0.00,0.00,0.00,0.00,15.86,16.17,16.17
7/9/07,Mon,0.00,0.00,0.00,0.00,16.17,16.13,16.13
7/10/07,Tues,0.00,0.00,0.00,0.00,16.13,15.02,15.02
7/11/07,Wed,0.00,0.00,0.00,0.00,15.02,15.16,15.16
7/12/07,Thurs,0.00,0.00,0.00,0.00,15.16,15.48,15.48
7/13/07,Fri,0.00,0.00,0.00,0.00,15.48,15.42,15.42
7/16/07,Mon,0.00,0.00,0.00,0.00,15.42,15.23,15.23
7/17/07,Tues,0.00,0.00,0.00,0.00,15.23,15.11,15.11
7/18/07,Wed,0.00,0.00,0.00,0.00,15.11,14.63,14.63
7/19/07,Thurs,0.00,0.00,0.00,0.00,14.63,14.79,14.79
7/20/07,Fri,0.00,0.00,0.00,0.00,14.79,14.33,14.33
7/23/07,Mon,0.00,0.00,0.00,0.00,14.33,14.46,14.46
7/24/07,Tues,0.00,0.00,0.00,0.00,14.46,13.96,13.96
7/25/07,Wed,0.00,0.00,0.00,0.00,13.96,14.02,14.02
7/26/07,Thurs,0.00,0.00,0.00,0.00,14.02,13.03,13.03
7/27/07,Fri,0.00,0.00,0.00,0.00,13.03,12.63,12.63
7/30/07,Mon,0.00,0.00,0.00,0.00,12.63,12.97,12.97
7/31/07,Tues,0.00,0.00,0.00,0.00,12.97,12.17,12.17
8/1/07,Wed,0.00,0.00,0.00,0.00,12.17,11.55,11.55
8/2/07,Thurs,0.00,0.00,0.00,0.00,11.55,12.04,12.04
8/3/07,Fri,0.00,0.00,0.00,0.00,12.04,11.04,11.04
8/6/07,Mon,0.00,0.00,0.00,0.00,11.04,11.28,11.28
8/7/07,Tues,0.00,0.00,0.00,0.00,11.28,12.04,12.04
8/8/07,Wed,0.00,0.00,0.00,0.00,12.04,12.17,12.17
8/9/07,Thurs,0.00,0.00,0.00,0.00,12.17,10.46,10.46
8/10/07,Fri,0.00,0.00,0.00,0.00,10.46,9.68,9.68
8/13/07,Mon,0.00,0.00,0.00,0.00,9.68,9.92,9.92
8/14/07,Tues,0.00,0.00,0.00,0.00,9.92,9.49,9.49
8/15/07,Wed,0.00,0.00,0.00,0.00,9.49,9.08,9.08
8/16/07,Thurs,0.00,0.00,0.00,0.00,9.08,8.36,8.36
8/17/07,Fri,0.00,0.00,0.00,0.00,8.36,8.59,8.59
8/20/07,Mon,0.00,0.00,0.00,0.00,8.59,9.28,9.28
8/21/07,Tues,0.00,0.00,0.00,0.00,9.28,9.51,9.51
8/22/07,Wed,0.00,0.00,0.00,0.00,9.51,9.97,9.97
8/23/07,Thurs,0.00,0.00,0.00,0.00,9.97,9.80,9.80
8/24/07,Fri,0.00,0.00,0.00,0.00,9.80,10.16,10.16
8/27/07,Mon,0.00,0.00,0.00,0.00,10.16,9.68,9.68
8/28/07,Tues,0.00,0.00,0.00,0.00,9.68,8.88,8.88
8/29/07,Wed,0.00,0.00,0.00,0.00,8.88,9.23,9.23
8/30/07,Thurs,0.00,0.00,0.00,0.00,9.23,9.14,9.14
8/31/07,Fri,0.00,0.00,0.00,0.00,9.14,9.42,9.42
9/4/07,Tues,0.00,0.00,0.00,0.00,9.42,9.78,9.78
9/5/07,Wed,0.00,0.00,0.00,0.00,9.78,9.21,9.21
9/6/07,Thurs,0.00,0.00,0.00,0.00,9.21,9.28,9.28
9/7/07,Fri,0.00,0.00,0.00,0.00,9.28,8.70,8.70
9/10/07,Mon,0.00,0.00,0.00,0.00,8.70,8.45,8.45
9/11/07,Tues,0.00,0.00,0.00,0.00,8.45,8.87,8.87
9/12/07,Wed,0.00,0.00,0.00,0.00,8.87,8.81,8.81
9/13/07,Thurs,0.00,0.00,0.00,0.00,8.81,8.85,8.85
9/14/07,Fri,0.00,0.00,0.00,0.00,8.85,8.84,8.84
9/17/07,Mon,0.00,0.00,0.00,0.00,8.84,8.64,8.64
9/18/07,Tues,0.00,0.00,0.00,0.00,8.64,9.72,9.72
9/19/07,Wed,0.00,0.00,0.00,0.00,9.72,10.09,10.09
9/20/07,Thurs,0.00,0.00,0.00,0.00,10.09,9.96,9.96
9/21/07,Fri,0.00,0.00,0.00,0.00,9.96,10.41,10.41
9/24/07,Mon,0.00,0.00,0.00,0.00,10.41,10.48,10.48
9/25/07,Tues,0.00,0.00,0.00,0.00,10.48,10.39,10.39
9/26/07,Wed,0.00,0.00,0.00,0.00,10.39,10.79,10.79
9/27/07,Thurs,0.00,0.00,0.00,0.00,10.79,10.94,10.94
9/28/07,Fri,0.00,0.00,0.00,0.00,10.94,10.79,10.79
10/1/07,Mon,0.00,0.00,0.00,0.00,10.79,11.05,11.05
10/2/07,Tues,0.00,0.00,0.00,0.00,11.05,10.80,10.80
10/3/07,Wed,0.00,0.00,0.00,0.00,10.80,10.67,10.67
10/4/07,Thurs,0.00,0.00,0.00,0.00,10.67,10.58,10.58
10/5/07,Fri,0.00,0.00,0.00,0.00,10.58,11.15,11.15
10/8/07,Mon,0.00,0.00,0.00,0.00,11.15,11.00,11.00
10/9/07,Tues,0.00,0.00,0.00,0.00,11.00,11.54,11.54
10/10/07,Wed,0.00,0.00,0.00,0.00,11.54,11.51,11.51
10/11/07,Thurs,0.00,0.00,0.00,0.00,11.51,10.77,10.77
10/12/07,Fri,0.00,0.00,0.00,0.00,10.77,10.98,10.98
10/15/07,Mon,0.00,0.00,0.00,0.00,10.98,10.41,10.41
10/16/07,Tues,0.00,0.00,0.00,0.00,10.41,9.94,9.94
10/17/07,Wed,0.00,0.00,0.00,0.00,9.94,10.07,10.07
10/18/07,Thurs,0.00,0.00,0.00,0.00,10.07,10.06,10.06
10/19/07,Fri,0.00,0.00,0.00,0.00,10.06,9.37,9.37
10/22/07,Mon,0.00,0.00,0.00,0.00,9.37,9.49,9.49
10/23/07,Tues,0.00,0.00,0.00,0.00,9.49,9.78,9.78
10/24/07,Wed,0.00,0.00,0.00,0.00,9.78,9.59,9.59
10/25/07,Thurs,0.00,0.00,0.00,0.00,9.59,9.67,9.67
10/26/07,Fri,0.00,0.00,0.00,0.00,9.67,10.07,10.07
10/29/07,Mon,0.00,0.00,0.00,0.00,10.07,10.24,10.24
10/30/07,Tues,0.00,0.00,0.00,0.00,10.24,9.89,9.89
10/31/07,Wed,0.00,0.00,0.00,0.00,9.89,10.67,10.67
11/1/07,Thurs,0.00,0.00,0.00,0.00,10.67,9.15,9.15
11/2/07,Fri,0.00,0.00,0.00,0.00,9.15,8.89,8.89
11/5/07,Mon,0.00,0.00,0.00,0.00,8.89,8.55,8.55
11/6/07,Tues,0.00,0.00,0.00,0.00,8.55,8.98,8.98
11/7/07,Wed,0.00,0.00,0.00,0.00,8.98,7.99,7.99
11/8/07,Thurs,0.00,0.00,0.00,0.00,7.99,8.03,8.03
11/9/07,Fri,0.00,0.00,0.00,0.00,8.03,7.56,7.56
11/12/07,Mon,0.00,0.00,0.00,0.00,7.56,7.45,7.45
11/13/07,Tues,0.00,0.00,0.00,0.00,7.45,8.03,8.03
11/14/07,Wed,0.00,0.00,0.00,0.00,8.03,7.91,7.91
11/15/07,Thurs,0.00,0.00,0.00,0.00,7.91,7.39,7.39
11/16/07,Fri,0.00,0.00,0.00,0.00,7.39,7.50,7.50
11/19/07,Mon,0.00,0.00,0.00,0.00,7.50,7.38,7.38
11/20/07,Tues,0.00,0.00,0.00,0.00,7.38,7.58,7.58
11/21/07,Wed,0.00,0.00,0.00,0.00,7.58,7.40,7.40
11/23/07,Fri,0.00,0.00,0.00,0.00,7.40,7.66,7.66
11/26/07,Mon,0.00,0.00,0.00,0.00,7.66,7.24,7.24
11/27/07,Tues,0.00,0.00,0.00,0.00,7.24,7.41,7.41
11/28/07,Wed,0.00,0.00,0.00,0.00,7.41,7.98,7.98
11/29/07,Thurs,0.00,0.00,0.00,0.00,7.98,7.90,7.90
11/30/07,Fri,0.00,0.00,0.00,0.00,7.90,8.08,8.08
12/3/07,Mon,0.00,0.00,0.00,0.00,8.08,8.04,8.04
12/4/07,Tues,0.00,0.00,0.00,0.00,8.04,7.96,7.96
12/5/07,Wed,0.00,0.00,0.00,0.00,7.96,8.34,8.34
12/6/07,Thurs,0.00,0.00,0.00,0.00,8.34,8.76,8.76
12/7/07,Fri,0.00,0.00,0.00,0.00,8.76,8.64,8.64
12/10/07,Mon,0.00,0.00,0.00,0.00,8.64,8.82,8.82
12/11/07,Tues,0.00,0.00,0.00,0.00,8.82,8.34,8.34
12/12/07,Wed,0.00,0.00,0.00,0.00,8.34,8.45,8.45
12/13/07,Thurs,0.00,0.00,0.00,0.00,8.45,8.41,8.41
12/14/07,Fri,0.00,0.00,0.00,0.00,8.41,8.16,8.16
12/17/07,Mon,0.00,0.00,0.00,0.00,8.16,7.89,7.89
12/18/07,Tues,0.00,0.00,0.00,0.00,7.89,8.16,8.16
12/19/07,Wed,0.00,0.00,0.00,0.00,8.16,8.21,8.21
12/20/07,Thurs,0.00,0.00,0.00,0.00,8.21,8.30,8.30
12/21/07,Fri,0.00,0.00,0.00,0.00,8.30,8.66,8.66
12/24/07,Mon,0.00,0.00,0.00,0.00,8.66,8.96,8.96
12/26/07,Wed,0.00,0.00,0.00,0.00,8.96,9.03,9.03
12/27/07,Thurs,0.00,0.00,0.00,0.00,9.03,8.74,8.74
12/28/07,Fri,0.00,0.00,0.00,0.00,8.74,8.69,8.69
12/31/07,Mon,0.00,0.00,0.00,0.00,8.69,8.55,8.55
1/2/08,Wed,0.00,0.00,0.00,0.00,8.55,8.35,8.35
1/3/08,Thurs,0.00,0.00,0.00,0.00,8.35,8.42,8.42
1/4/08,Fri,0.00,0.00,0.00,0.00,8.42,8.07,8.07
1/7/08,Mon,0.00,0.00,0.00,0.00,8.07,8.24,8.24
1/8/08,Tues,0.00,0.00,0.00,0.00,8.24,7.84,7.84
1/9/08,Wed,0.00,0.00,0.00,0.00,7.84,7.92,7.92
1/10/08,Thurs,0.00,0.00,0.00,0.00,7.92,8.17,8.17
1/11/08,Fri,0.00,0.00,0.00,0.00,8.17,7.80,7.80
1/14/08,Mon,0.00,0.00,0.00,0.00,7.80,8.13,8.13
1/15/08,Tues,0.00,0.00,0.00,0.00,8.13,8.07,8.07
1/16/08,Wed,0.00,0.00,0.00,0.00,8.07,8.15,8.15
1/17/08,Thurs,0.00,0.00,0.00,0.00,8.15,7.51,7.51
1/18/08,Fri,0.00,0.00,0.00,0.00,7.51,7.44,7.44
1/22/08,Tues,0.00,0.00,0.00,0.00,7.44,7.34,7.34
1/23/08,Wed,0.00,0.00,0.00,0.00,7.34,7.68,7.68
1/24/08,Thurs,0.00,0.00,0.00,0.00,7.68,7.67,7.67
1/25/08,Fri,0.00,0.00,0.00,0.00,7.67,7.56,7.56
1/28/08,Mon,0.00,0.00,0.00,0.00,7.56,7.72,7.72
1/29/08,Tues,0.00,0.00,0.00,0.00,7.72,7.71,7.71
1/30/08,Wed,0.00,0.00,0.00,0.00,7.71,7.69,7.69
1/31/08,Thurs,0.00,0.00,0.00,0.00,7.69,7.81,7.81
2/1/08,Fri,0.00,0.00,0.00,0.00,7.81,8.01,8.01
2/4/08,Mon,0.00,0.00,0.00,0.00,8.01,7.73,7.73
2/5/08,Tues,0.00,0.00,0.00,0.00,7.73,7.29,7.29
2/6/08,Wed,0.00,0.00,0.00,0.00,7.29,7.09,7.09
2/7/08,Thurs,0.00,0.00,0.00,0.00,7.09,7.20,7.20
2/8/08,Fri,0.00,0.00,0.00,0.00,7.20,7.07,7.07
2/11/08,Mon,0.00,0.00,0.00,0.00,7.07,7.23,7.23
2/12/08,Tues,0.00,0.00,0.00,0.00,7.23,7.33,7.33
2/13/08,Wed,0.00,0.00,0.00,0.00,7.33,7.58,7.58
2/14/08,Thurs,0.00,0.00,0.00,0.00,7.58,7.47,7.47
2/15/08,Fri,0.00,0.00,0.00,0.00,7.47,7.54,7.54
2/19/08,Tues,0.00,0.00,0.00,0.00,7.54,7.64,7.64
2/20/08,Wed,0.00,0.00,0.00,0.00,7.64,7.69,7.69
2/21/08,Thurs,0.00,0.00,0.00,0.00,7.69,7.69,7.69
2/22/08,Fri,0.00,0.00,0.00,0.00,7.69,7.86,7.86
2/25/08,Mon,0.00,0.00,0.00,0.00,7.86,8.07,8.07
2/26/08,Tues,0.00,0.00,0.00,0.00,8.07,8.20,8.20
2/27/08,Wed,0.00,0.00,0.00,0.00,8.20,8.13,8.13
2/28/08,Thurs,0.00,0.00,0.00,0.00,8.13,7.90,7.90
2/29/08,Fri,0.00,0.00,0.00,0.00,7.90,7.44,7.44
3/3/08,Mon,0.00,0.00,0.00,0.00,7.44,7.45,7.45
3/4/08,Tues,0.00,0.00,0.00,0.00,7.45,7.58,7.58
3/5/08,Wed,0.00,0.00,0.00,0.00,7.58,7.76,7.76
3/6/08,Thurs,0.00,0.00,0.00,0.00,7.76,7.22,7.22
3/7/08,Fri,0.00,0.00,0.00,0.00,7.22,7.23,7.23
3/10/08,Mon,0.00,0.00,0.00,0.00,7.23,7.02,7.02
3/11/08,Tues,0.00,0.00,0.00,0.00,7.02,7.41,7.41
3/12/08,Wed,0.00,0.00,0.00,0.00,7.41,7.19,7.19
3/13/08,Thurs,0.00,0.00,0.00,0.00,7.19,7.17,7.17
3/14/08,Fri,0.00,0.00,0.00,0.00,7.17,6.74,6.74
3/17/08,Mon,0.00,0.00,0.00,0.00,6.74,6.70,6.70
3/18/08,Tues,0.00,0.00,0.00,0.00,6.70,7.27,7.27
3/19/08,Wed,0.00,0.00,0.00,0.00,7.27,6.94,6.94
3/20/08,Thurs,0.00,0.00,0.00,0.00,6.94,7.04,7.04
3/24/08,Mon,0.00,0.00,0.00,0.00,7.04,7.20,7.20
3/25/08,Tues,0.00,0.00,0.00,0.00,7.20,7.20,7.20
3/26/08,Wed,0.00,0.00,0.00,0.00,7.20,7.04,7.04
3/27/08,Thurs,0.00,0.00,0.00,0.00,7.04,7.09,7.09
3/28/08,Fri,0.00,0.00,0.00,0.00,7.09,7.08,7.08
3/31/08,Mon,0.00,0.00,0.00,0.00,7.08,7.21,7.21
4/1/08,Tues,0.00,0.00,0.00,0.00,7.21,7.70,7.70
4/2/08,Wed,0.00,0.00,0.00,0.00,7.70,7.57,7.57
4/3/08,Thurs,0.00,0.00,0.00,0.00,7.57,7.63,7.63
4/4/08,Fri,0.00,0.00,0.00,0.00,7.63,7.67,7.67
4/7/08,Mon,0.00,0.00,0.00,0.00,7.67,7.92,7.92
4/8/08,Tues,0.00,0.00,0.00,0.00,7.92,7.96,7.96
4/9/08,Wed,0.00,0.00,0.00,0.00,7.96,7.76,7.76
4/10/08,Thurs,0.00,0.00,0.00,0.00,7.76,7.89,7.89
4/11/08,Fri,0.00,0.00,0.00,0.00,7.89,7.66,7.66
4/14/08,Mon,0.00,0.00,0.00,0.00,7.66,7.69,7.69
4/15/08,Tues,0.00,0.00,0.00,0.00,7.69,7.84,7.84
4/16/08,Wed,0.00,0.00,0.00,0.00,7.84,8.31,8.31
4/17/08,Thurs,0.00,0.00,0.00,0.00,8.31,8.28,8.28
4/18/08,Fri,0.00,0.00,0.00,0.00,8.28,8.57,8.57
4/21/08,Mon,0.00,0.00,0.00,0.00,8.57,8.69,8.69
4/22/08,Tues,0.00,0.00,0.00,0.00,8.69,8.61,8.61
4/23/08,Wed,0.00,0.00,0.00,0.00,8.61,8.70,8.70
4/24/08,Thurs,0.00,0.00,0.00,0.00,8.70,8.93,8.93
4/25/08,Fri,0.00,0.00,0.00,0.00,8.93,9.15,9.15
4/28/08,Mon,0.00,0.00,0.00,0.00,9.15,9.22,9.22
4/29/08,Tues,0.00,0.00,0.00,0.00,9.22,9.10,9.10
4/30/08,Wed,0.00,0.00,0.00,0.00,9.10,8.90,8.90
5/1/08,Thurs,0.00,0.00,0.00,0.00,8.90,9.43,9.43
5/2/08,Fri,0.00,0.00,0.00,0.00,9.43,9.55,9.55
5/5/08,Mon,0.00,0.00,0.00,0.00,9.55,9.45,9.45
5/6/08,Tues,0.00,0.00,0.00,0.00,9.45,9.82,9.82
5/7/08,Wed,0.00,0.00,0.00,0.00,9.82,9.36,9.36
5/8/08,Thurs,0.00,0.00,0.00,0.00,9.36,9.35,9.35
5/9/08,Fri,0.00,0.00,0.00,0.00,9.35,9.27,9.27
5/12/08,Mon,0.00,0.00,0.00,0.00,9.27,9.58,9.58
5/13/08,Tues,0.00,0.00,0.00,0.00,9.58,9.62,9.62
5/14/08,Wed,0.00,0.00,0.00,0.00,9.62,9.83,9.83
5/15/08,Thurs,0.00,0.00,0.00,0.00,9.83,10.08,10.08
5/16/08,Fri,0.00,0.00,0.00,0.00,10.08,9.98,9.98
5/19/08,Mon,0.00,0.00,0.00,0.00,9.98,10.18,10.18
5/20/08,Tues,0.00,0.00,0.00,0.00,10.18,9.64,9.64
5/21/08,Wed,0.00,0.00,0.00,0.00,9.64,9.02,9.02
5/22/08,Thurs,0.00,0.00,0.00,0.00,9.02,9.19,9.19
5/23/08,Fri,0.00,0.00,0.00,0.00,9.19,8.97,8.97
5/27/08,Tues,0.00,0.00,0.00,0.00,8.97,9.24,9.24
5/28/08,Wed,0.00,0.00,0.00,0.00,9.24,9.33,9.33
5/29/08,Thurs,0.00,0.00,0.00,0.00,9.33,9.90,9.90
5/30/08,Fri,0.00,0.00,0.00,0.00,9.90,10.14,10.14
6/2/08,Mon,0.00,0.00,0.00,0.00,10.14,9.55,9.55
6/3/08,Tues,0.00,0.00,0.00,0.00,9.55,9.36,9.36
6/4/08,Wed,0.00,0.00,0.00,0.00,9.36,9.33,9.33
6/5/08,Thurs,0.00,0.00,0.00,0.00,9.33,9.82,9.82
6/6/08,Fri,0.00,0.00,0.00,0.00,9.82,8.72,8.72
6/9/08,Mon,0.00,0.00,0.00,0.00,8.72,8.87,8.87
6/10/08,Tues,0.00,0.00,0.00,0.00,8.87,8.86,8.86
6/11/08,Wed,0.00,0.00,0.00,0.00,8.86,8.59,8.59
6/12/08,Thurs,0.00,0.00,0.00,0.00,8.59,8.71,8.71
6/13/08,Fri,0.00,0.00,0.00,0.00,8.71,9.05,9.05
6/16/08,Mon,0.00,0.00,0.00,0.00,9.05,9.18,9.18
6/17/08,Tues,0.00,0.00,0.00,0.00,9.18,9.20,9.20
6/18/08,Wed,0.00,0.00,0.00,0.00,9.20,8.93,8.93
6/19/08,Thurs,0.00,0.00,0.00,0.00,8.93,9.08,9.08
6/20/08,Fri,0.00,0.00,0.00,0.00,9.08,8.86,8.86
6/23/08,Mon,0.00,0.00,0.00,0.00,8.86,8.86,8.86
6/24/08,Tues,0.00,0.00,0.00,0.00,8.86,8.81,8.81
6/25/08,Wed,0.00,0.00,0.00,0.00,8.81,9.18,9.18
6/26/08,Thurs,0.00,0.00,0.00,0.00,9.18,8.40,8.40
6/27/08,Fri,0.00,0.00,0.00,0.00,8.40,8.45,8.45
6/30/08,Mon,0.00,0.00,0.00,0.00,8.45,8.56,8.56
7/1/08,Tues,0.00,0.00,0.00,0.00,8.56,8.58,8.58
7/2/08,Wed,0.00,0.00,0.00,0.00,8.58,8.13,8.13
7/3/08,Thurs,0.00,0.00,0.00,0.00,8.13,8.20,8.20
7/7/08,Mon,0.00,0.00,0.00,0.00,8.20,8.13,8.13
7/8/08,Tues,0.00,0.00,0.00,0.00,8.13,8.59,8.59
7/9/08,Wed,0.00,0.00,0.00,0.00,8.59,8.14,8.14
7/10/08,Thurs,0.00,0.00,0.00,0.00,8.14,8.09,8.09
7/11/08,Fri,0.00,0.00,0.00,0.00,8.09,7.90,7.90
7/14/08,Mon,0.00,0.00,0.00,0.00,7.90,7.69,7.69
7/15/08,Tues,0.00,0.00,0.00,0.00,7.69,7.62,7.62
7/16/08,Wed,0.00,0.00,0.00,0.00,7.62,8.03,8.03
7/17/08,Thurs,0.00,0.00,0.00,0.00,8.03,8.18,8.18
7/18/08,Fri,0.00,0.00,0.00,0.00,8.18,8.25,8.25
7/21/08,Mon,0.00,0.00,0.00,0.00,8.25,8.46,8.46
7/22/08,Tues,0.00,0.00,0.00,0.00,8.46,8.78,8.78
7/23/08,Wed,0.00,0.00,0.00,0.00,8.78,8.79,8.79
7/24/08,Thurs,0.00,0.00,0.00,0.00,8.79,8.37,8.37
7/25/08,Fri,0.00,0.00,0.00,0.00,8.37,8.41,8.41
7/28/08,Mon,0.00,0.00,0.00,0.00,8.41,8.14,8.14
7/29/08,Tues,0.00,0.00,0.00,0.00,8.14,8.63,8.63
